"DOI","ALTMETRIC"
"10.1007/s00109-021-02059-1",7
"10.1007/s00109-021-02080-4",4
"10.1007/s00109-021-02085-z",3
"10.1007/s00109-022-02202-6",3
"10.1007/s00112-020-00975-z",1
"10.1007/s00115-019-00843-6",1
"10.1007/s00115-019-00845-4",1
"10.1007/s00115-020-00906-z",1
"10.1007/s00115-020-00937-6",4
"10.1007/s00115-020-00956-3",1
"10.1007/s00115-020-00959-0",1
"10.1007/s00115-020-01012-w",3
"10.1007/s00115-020-01046-0",1
"10.1007/s00115-021-01073-5",1
"10.1007/s00115-021-01077-1",9
"10.1007/s00115-021-01080-6",10
"10.1007/s00115-021-01090-4",8
"10.1007/s00115-021-01092-2",1
"10.1007/s00115-021-01098-w",2
"10.1007/s00115-021-01103-2",0
"10.1007/s00115-021-01106-z",9
"10.1007/s00115-021-01107-y",3
"10.1007/s00115-021-01118-9",3
"10.1007/s00115-021-01154-5",2
"10.1007/s00115-021-01155-4",8
"10.1007/s00115-021-01157-2",1
"10.1007/s00115-021-01176-z",7
"10.1007/s00115-021-01211-z",8
"10.1007/s00115-022-01326-x",1
"10.1007/s00115-022-01358-3",1
"10.1007/s00115-022-01410-2",0
"10.1007/s00117-021-00816-4",1
"10.1007/s00117-021-00861-z",8
"10.1007/s00117-021-00863-x",0
"10.1007/s00117-022-00981-0",2
"10.1007/s00117-022-00982-z",0
"10.1007/s00117-022-00991-y",1
"10.1007/s00127-021-02035-7",19
"10.1007/s00192-019-03993-y",1
"10.1007/s00192-021-04986-6",2
"10.1007/s00198-022-06451-6",4
"10.1007/s00203-021-02276-9",9
"10.1007/s00204-020-02874-4",1
"10.1007/s00204-022-03261-x",1
"10.1007/s00210-021-02161-8",12
"10.1007/s00210-021-02196-x",11
"10.1007/s00210-021-02198-9",1
"10.1007/s00210-022-02230-6",1
"10.1007/s00210-022-02238-y",1
"10.1007/s00213-021-05836-5",1
"10.1007/s00213-021-06011-6",8
"10.1007/s00216-019-02290-3",2
"10.1007/s00221-019-05679-9",0
"10.1007/s00221-019-05698-6",2
"10.1007/s00221-021-06161-1",6
"10.1007/s00221-021-06283-6",1
"10.1007/s00221-021-06296-1",1
"10.1007/s00221-022-06310-0",1
"10.1007/s00221-022-06356-0",1
"10.1007/s00223-021-00878-5",10
"10.1007/s00228-019-02827-6",1
"10.1007/s00228-020-02959-0",0
"10.1007/s00234-020-02393-0",1
"10.1007/s00234-020-02401-3",4
"10.1007/s00234-020-02436-6",3
"10.1007/s00234-020-02604-8",17
"10.1007/s00234-020-02605-7",4
"10.1007/s00234-021-02647-5",1
"10.1007/s00234-021-02768-x",7
"10.1007/s00234-021-02781-0",2
"10.1007/s00234-021-02800-0",4
"10.1007/s00234-021-02820-w",2
"10.1007/s00234-021-02844-2",1
"10.1007/s00234-021-02885-7",11
"10.1007/s00234-022-02961-6",1
"10.1007/s00234-022-02973-2",5
"10.1007/s00234-022-03019-3",2
"10.1007/s00234-022-03031-7",1
"10.1007/s00234-022-03040-6",3
"10.1007/s00240-022-01301-w",9
"10.1007/s00247-019-04582-3",14
"10.1007/s00247-021-05188-4",1
"10.1007/s00249-020-01442-z",1
"10.1007/s00251-020-01170-w",1
"10.1007/s00251-021-01204-x",1
"10.1007/s00256-020-03426-8",0
"10.1007/s00259-019-04516-z",1
"10.1007/s00259-019-04533-y",3
"10.1007/s00259-019-04550-x",1
"10.1007/s00259-020-04842-7",1
"10.1007/s00259-020-04844-5",1
"10.1007/s00259-020-05012-5",10
"10.1007/s00259-021-05379-z",15
"10.1007/s00259-021-05640-5",7
"10.1007/s00259-022-05770-4",1
"10.1007/s00259-022-05807-8",11
"10.1007/s00259-022-05899-2",2
"10.1007/s00262-020-02693-7",1
"10.1007/s00277-021-04560-6",6
"10.1007/s00277-022-04839-2",1
"10.1007/s00281-020-00822-z",8
"10.1007/s00281-021-00907-3",2
"10.1007/s00281-022-00919-7",3
"10.1007/s00281-022-00926-8",1
"10.1007/s00281-022-00942-8",3
"10.1007/s00281-022-00951-7",1
"10.1007/s00281-022-00959-z",9
"10.1007/s00284-020-02053-9",22
"10.1007/s00284-022-02806-8",26
"10.1007/s00284-022-03112-z",5
"10.1007/s00284-022-03150-7",12
"10.1007/s00296-019-04467-6",7
"10.1007/s00296-020-04693-3",3
"10.1007/s00296-020-04767-2",3
"10.1007/s00296-021-04821-7",1
"10.1007/s00296-021-04995-0",3
"10.1007/s00296-021-05075-z",1
"10.1007/s00296-022-05157-6",18
"10.1007/s00330-019-06437-9",0
"10.1007/s00330-019-06459-3",5
"10.1007/s00330-019-06593-y",4
"10.1007/s00330-020-06738-4",5
"10.1007/s00330-020-06761-5",0
"10.1007/s00330-020-06803-y",1
"10.1007/s00330-020-06859-w",2
"10.1007/s00330-020-06995-3",4
"10.1007/s00330-020-07199-5",1
"10.1007/s00330-020-07293-8",5
"10.1007/s00330-020-07389-1",0
"10.1007/s00330-021-08077-4",4
"10.1007/s00330-021-08233-w",9
"10.1007/s00330-021-08329-3",2
"10.1007/s00330-021-08405-8",2
"10.1007/s00330-021-08487-4",5
"10.1007/s00330-022-08555-3",1
"10.1007/s00330-022-08610-z",5
"10.1007/s00330-022-08653-2",2
"10.1007/s00330-022-08731-5",9
"10.1007/s00330-022-08779-3",2
"10.1007/s00330-022-09338-6",0
"10.1007/s00345-019-03016-x",1
"10.1007/s00345-020-03465-9",1
"10.1007/s00345-020-03555-8",14
"10.1007/s00345-021-03599-4",1
"10.1007/s00345-021-03804-4",14
"10.1007/s00345-022-03955-y",1
"10.1007/s00345-022-04054-8",0
"10.1007/s00381-020-04702-7",1
"10.1007/s00381-020-04705-4",1
"10.1007/s00381-020-04794-1",0
"10.1007/s00381-021-05139-2",3
"10.1007/s00381-021-05342-1",2
"10.1007/s00381-021-05409-z",8
"10.1007/s00381-021-05431-1",3
"10.1007/s00381-022-05458-y",2
"10.1007/s00391-020-01785-4",7
"10.1007/s00393-019-00738-6",1
"10.1007/s00393-020-00795-2",1
"10.1007/s00401-019-02073-1",103
"10.1007/s00401-019-02093-x",10
"10.1007/s00401-019-02107-8",12
"10.1007/s00401-019-02120-x",13
"10.1007/s00401-020-02129-7",78
"10.1007/s00401-020-02132-y",2
"10.1007/s00401-020-02179-x",709
"10.1007/s00401-020-02185-z",21
"10.1007/s00401-020-02187-x",11
"10.1007/s00401-020-02189-9",25
"10.1007/s00401-020-02193-z",85
"10.1007/s00401-020-02204-z",28
"10.1007/s00401-020-02213-y",22
"10.1007/s00401-020-02214-x",20
"10.1007/s00401-020-02217-8",21
"10.1007/s00401-020-02239-2",17
"10.1007/s00401-020-02252-5",373
"10.1007/s00401-020-02258-z",29
"10.1007/s00401-021-02267-6",1
"10.1007/s00401-021-02274-7",13
"10.1007/s00401-021-02293-4",18
"10.1007/s00401-021-02296-1",21
"10.1007/s00401-021-02305-3",9
"10.1007/s00401-021-02338-8",12
"10.1007/s00401-021-02366-4",19
"10.1007/s00401-021-02389-x",18
"10.1007/s00401-022-02411-w",11
"10.1007/s00401-022-02445-0",8
"10.1007/s00401-022-02451-2",3
"10.1007/s00401-022-02497-2",17
"10.1007/s00405-019-05717-w",10
"10.1007/s00405-021-06603-0",1
"10.1007/s00405-021-06973-5",1
"10.1007/s00415-018-09169-w",6
"10.1007/s00415-019-09206-2",1
"10.1007/s00415-019-09346-5",1
"10.1007/s00415-019-09395-w",9
"10.1007/s00415-019-09421-x",14
"10.1007/s00415-019-09426-6",9
"10.1007/s00415-019-09489-5",21
"10.1007/s00415-019-09493-9",55
"10.1007/s00415-019-09532-5",1
"10.1007/s00415-019-09554-z",11
"10.1007/s00415-019-09557-w",4
"10.1007/s00415-019-09563-y",7
"10.1007/s00415-019-09565-w",1
"10.1007/s00415-019-09591-8",0
"10.1007/s00415-019-09595-4",0
"10.1007/s00415-019-09625-1",0
"10.1007/s00415-019-09626-0",1
"10.1007/s00415-019-09643-z",2
"10.1007/s00415-019-09647-9",1
"10.1007/s00415-019-09676-4",39
"10.1007/s00415-019-09677-3",120
"10.1007/s00415-019-09690-6",3
"10.1007/s00415-019-09694-2",1
"10.1007/s00415-020-09696-5",3
"10.1007/s00415-020-09716-4",3
"10.1007/s00415-020-09720-8",1
"10.1007/s00415-020-09739-x",3
"10.1007/s00415-020-09740-4",1
"10.1007/s00415-020-09755-x",0
"10.1007/s00415-020-09759-7",3
"10.1007/s00415-020-09762-y",8
"10.1007/s00415-020-09768-6",2
"10.1007/s00415-020-09771-x",7
"10.1007/s00415-020-09776-6",5
"10.1007/s00415-020-09806-3",2
"10.1007/s00415-020-09811-6",1
"10.1007/s00415-020-09816-1",1
"10.1007/s00415-020-09822-3",12
"10.1007/s00415-020-09832-1",2
"10.1007/s00415-020-09835-y",1
"10.1007/s00415-020-09838-9",10
"10.1007/s00415-020-09841-0",0
"10.1007/s00415-020-09845-w",8
"10.1007/s00415-020-09848-7",4
"10.1007/s00415-020-09850-z",14
"10.1007/s00415-020-09853-w",64
"10.1007/s00415-020-09864-7",1
"10.1007/s00415-020-09880-7",1
"10.1007/s00415-020-09894-1",1
"10.1007/s00415-020-09895-0",13
"10.1007/s00415-020-09913-1",12
"10.1007/s00415-020-09917-x",3
"10.1007/s00415-020-09918-w",1
"10.1007/s00415-020-09921-1",9
"10.1007/s00415-020-09923-z",1
"10.1007/s00415-020-09928-8",13
"10.1007/s00415-020-09930-0",1
"10.1007/s00415-020-09944-8",79
"10.1007/s00415-020-09959-1",3
"10.1007/s00415-020-09964-4",1
"10.1007/s00415-020-09965-3",0
"10.1007/s00415-020-09969-z",17
"10.1007/s00415-020-09971-5",1
"10.1007/s00415-020-09973-3",5
"10.1007/s00415-020-09980-4",5
"10.1007/s00415-020-09983-1",21
"10.1007/s00415-020-09991-1",2
"10.1007/s00415-020-10015-1",4
"10.1007/s00415-020-10023-1",2
"10.1007/s00415-020-10024-0",1
"10.1007/s00415-020-10025-z",5
"10.1007/s00415-020-10026-y",5
"10.1007/s00415-020-10029-9",5
"10.1007/s00415-020-10045-9",6
"10.1007/s00415-020-10046-8",21
"10.1007/s00415-020-10067-3",81
"10.1007/s00415-020-10068-2",1
"10.1007/s00415-020-10070-8",17
"10.1007/s00415-020-10074-4",0
"10.1007/s00415-020-10079-z",2
"10.1007/s00415-020-10085-1",52
"10.1007/s00415-020-10093-1",6
"10.1007/s00415-020-10097-x",1
"10.1007/s00415-020-10099-9",1
"10.1007/s00415-020-10107-y",10
"10.1007/s00415-020-10110-3",5
"10.1007/s00415-020-10119-8",7
"10.1007/s00415-020-10131-y",70
"10.1007/s00415-020-10154-5",2
"10.1007/s00415-020-10160-7",60
"10.1007/s00415-020-10170-5",2
"10.1007/s00415-020-10184-z",2
"10.1007/s00415-020-10192-z",1
"10.1007/s00415-020-10194-x",1
"10.1007/s00415-020-10195-w",1
"10.1007/s00415-020-10196-9",2
"10.1007/s00415-020-10210-0",9
"10.1007/s00415-020-10226-6",0
"10.1007/s00415-020-10236-4",1
"10.1007/s00415-020-10239-1",1
"10.1007/s00415-020-10246-2",10
"10.1007/s00415-020-10275-x",7
"10.1007/s00415-020-10276-w",6
"10.1007/s00415-020-10279-7",12
"10.1007/s00415-020-10294-8",1
"10.1007/s00415-020-10296-6",0
"10.1007/s00415-020-10309-4",12
"10.1007/s00415-020-10322-7",1
"10.1007/s00415-020-10330-7",4
"10.1007/s00415-020-10341-4",2
"10.1007/s00415-020-10346-z",2
"10.1007/s00415-020-10352-1",1
"10.1007/s00415-020-10362-z",23
"10.1007/s00415-020-10368-7",10
"10.1007/s00415-020-10373-w",10
"10.1007/s00415-020-10376-7",8
"10.1007/s00415-020-10377-6",1
"10.1007/s00415-021-10399-8",7
"10.1007/s00415-021-10400-4",2
"10.1007/s00415-021-10401-3",1
"10.1007/s00415-021-10412-0",4
"10.1007/s00415-021-10436-6",45
"10.1007/s00415-021-10437-5",7
"10.1007/s00415-021-10446-4",1
"10.1007/s00415-021-10455-3",1
"10.1007/s00415-021-10460-6",1
"10.1007/s00415-021-10466-0",2
"10.1007/s00415-021-10469-x",7
"10.1007/s00415-021-10471-3",1
"10.1007/s00415-021-10489-7",4
"10.1007/s00415-021-10490-0",2
"10.1007/s00415-021-10501-0",19
"10.1007/s00415-021-10530-9",1
"10.1007/s00415-021-10543-4",14
"10.1007/s00415-021-10545-2",15
"10.1007/s00415-021-10556-z",2
"10.1007/s00415-021-10559-w",3
"10.1007/s00415-021-10561-2",11
"10.1007/s00415-021-10572-z",0
"10.1007/s00415-021-10576-9",14
"10.1007/s00415-021-10588-5",13
"10.1007/s00415-021-10594-7",1
"10.1007/s00415-021-10596-5",1
"10.1007/s00415-021-10605-7",17
"10.1007/s00415-021-10611-9",3
"10.1007/s00415-021-10618-2",50
"10.1007/s00415-021-10619-1",1
"10.1007/s00415-021-10641-3",16
"10.1007/s00415-021-10647-x",195
"10.1007/s00415-021-10648-w",1479
"10.1007/s00415-021-10658-8",1
"10.1007/s00415-021-10661-z",1
"10.1007/s00415-021-10663-x",14
"10.1007/s00415-021-10664-w",10
"10.1007/s00415-021-10665-9",2
"10.1007/s00415-021-10673-9",8
"10.1007/s00415-021-10674-8",12
"10.1007/s00415-021-10676-6",9
"10.1007/s00415-021-10679-3",2
"10.1007/s00415-021-10708-1",1
"10.1007/s00415-021-10727-y",4
"10.1007/s00415-021-10737-w",10
"10.1007/s00415-021-10743-y",15
"10.1007/s00415-021-10744-x",8
"10.1007/s00415-021-10750-z",1
"10.1007/s00415-021-10752-x",21
"10.1007/s00415-021-10774-5",2
"10.1007/s00415-021-10777-2",2
"10.1007/s00415-021-10780-7",3196
"10.1007/s00415-021-10782-5",8
"10.1007/s00415-021-10783-4",5
"10.1007/s00415-021-10791-4",2
"10.1007/s00415-021-10803-3",10
"10.1007/s00415-021-10811-3",0
"10.1007/s00415-021-10820-2",16
"10.1007/s00415-021-10823-z",12
"10.1007/s00415-021-10832-y",7
"10.1007/s00415-021-10833-x",2
"10.1007/s00415-021-10836-8",2
"10.1007/s00415-021-10842-w",84
"10.1007/s00415-021-10850-w",0
"10.1007/s00415-021-10860-8",1
"10.1007/s00415-021-10881-3",8
"10.1007/s00415-021-10901-2",1
"10.1007/s00415-021-10906-x",1
"10.1007/s00415-021-10910-1",4
"10.1007/s00415-021-10914-x",1
"10.1007/s00415-021-10915-w",7
"10.1007/s00415-021-10926-7",2
"10.1007/s00415-021-10927-6",1
"10.1007/s00415-021-10928-5",12
"10.1007/s00415-021-10931-w",4
"10.1007/s00415-021-10932-9",7
"10.1007/s00415-021-10935-6",17
"10.1007/s00415-021-10940-9",2
"10.1007/s00415-021-10944-5",4
"10.1007/s00415-021-10945-4",1
"10.1007/s00415-021-10950-7",4
"10.1007/s00415-021-10951-6",17
"10.1007/s00415-021-10956-1",7
"10.1007/s00415-021-10958-z",9
"10.1007/s00415-022-10980-9",1
"10.1007/s00415-022-10989-0",37
"10.1007/s00415-022-10998-z",4
"10.1007/s00415-022-11003-3",10
"10.1007/s00415-022-11009-x",2
"10.1007/s00415-022-11019-9",1
"10.1007/s00415-022-11021-1",3
"10.1007/s00415-022-11030-0",1
"10.1007/s00415-022-11044-8",18
"10.1007/s00415-022-11053-7",2
"10.1007/s00415-022-11063-5",1
"10.1007/s00415-022-11066-2",1
"10.1007/s00415-022-11072-4",8
"10.1007/s00415-022-11082-2",1
"10.1007/s00415-022-11083-1",1
"10.1007/s00415-022-11089-9",1
"10.1007/s00415-022-11094-y",9
"10.1007/s00415-022-11097-9",10
"10.1007/s00415-022-11104-z",12
"10.1007/s00415-022-11109-8",1
"10.1007/s00415-022-11114-x",2
"10.1007/s00415-022-11118-7",1
"10.1007/s00415-022-11124-9",13
"10.1007/s00415-022-11134-7",1
"10.1007/s00415-022-11142-7",8
"10.1007/s00415-022-11143-6",1
"10.1007/s00415-022-11147-2",2
"10.1007/s00415-022-11158-z",1
"10.1007/s00415-022-11161-4",14
"10.1007/s00415-022-11166-z",4
"10.1007/s00415-022-11169-w",7
"10.1007/s00415-022-11171-2",10
"10.1007/s00415-022-11177-w",2
"10.1007/s00415-022-11183-y",2
"10.1007/s00415-022-11187-8",7
"10.1007/s00415-022-11193-w",18
"10.1007/s00415-022-11197-6",11
"10.1007/s00415-022-11205-9",121
"10.1007/s00415-022-11214-8",2
"10.1007/s00415-022-11215-7",13
"10.1007/s00415-022-11216-6",1
"10.1007/s00415-022-11217-5",10
"10.1007/s00415-022-11227-3",9
"10.1007/s00415-022-11237-1",21
"10.1007/s00415-022-11245-1",3
"10.1007/s00415-022-11249-x",3
"10.1007/s00415-022-11253-1",5
"10.1007/s00415-022-11256-y",7
"10.1007/s00415-022-11262-0",24
"10.1007/s00415-022-11295-5",2
"10.1007/s00415-022-11296-4",5
"10.1007/s00415-022-11300-x",1
"10.1007/s00415-022-11303-8",1
"10.1007/s00415-022-11320-7",1
"10.1007/s00415-022-11385-4",1
"10.1007/s00417-020-04669-w",1
"10.1007/s00417-020-04948-6",2
"10.1007/s00417-021-05143-x",1
"10.1007/s00417-021-05249-2",7
"10.1007/s00417-021-05343-5",1
"10.1007/s00417-021-05514-4",9
"10.1007/s00417-021-05527-z",0
"10.1007/s00417-021-05528-y",0
"10.1007/s00418-021-02011-x",2
"10.1007/s00418-021-02025-5",7
"10.1007/s00418-022-02096-y",7
"10.1007/s00420-020-01564-z",1
"10.1007/s00421-019-04295-3",5
"10.1007/s00421-020-04478-3",21
"10.1007/s00424-021-02544-z",9
"10.1007/s00424-022-02759-8",2
"10.1007/s00429-022-02464-3",6
"10.1007/s00429-022-02489-8",20
"10.1007/s00429-022-02498-7",7
"10.1007/s00431-021-04334-2",1
"10.1007/s00438-020-01750-1",1
"10.1007/s00439-020-02144-4",15
"10.1007/s00439-020-02154-2",2
"10.1007/s00439-020-02165-z",2
"10.1007/s00441-020-03195-9",2
"10.1007/s00441-021-03490-z",7
"10.1007/s00455-019-10075-0",11
"10.1007/s00455-020-10119-w",4
"10.1007/s00455-020-10207-x",9
"10.1007/s00455-020-10219-7",0
"10.1007/s00455-020-10220-0",1
"10.1007/s00455-021-10245-z",13
"10.1007/s00455-021-10332-1",2
"10.1007/s00455-021-10338-9",6
"10.1007/s00455-022-10530-5",1
"10.1007/s00467-020-04775-1",6
"10.1007/s00482-021-00554-5",3
"10.1007/s00508-020-01704-y",1
"10.1007/s00508-021-01862-7",7
"10.1007/s00520-021-06509-x",1
"10.1007/s00520-021-06738-0",1
"10.1007/s00701-020-04248-2",1
"10.1007/s00701-020-04486-4",2
"10.1007/s00701-022-05122-z",7
"10.1007/s00702-019-02090-0",0
"10.1007/s00702-020-02166-2",1
"10.1007/s00702-020-02190-2",1
"10.1007/s00702-020-02211-0",1
"10.1007/s00702-020-02221-y",1
"10.1007/s00702-020-02230-x",1
"10.1007/s00702-021-02306-2",10
"10.1007/s00702-021-02358-4",2
"10.1007/s00702-022-02470-z",1
"10.1007/s00702-022-02518-0",2
"10.1007/s00705-020-04933-8",4
"10.1007/s00705-021-04959-6",16
"10.1007/s00705-021-04968-5",2
"10.1007/s00726-021-03035-2",1
"10.1007/s00726-021-03086-5",13
"10.1007/s00726-021-03111-7",1
"10.1007/s00726-022-03162-4",1
"10.1007/s00737-020-01080-6",1
"10.1007/s00761-022-01102-1",16
"10.1007/s00774-021-01247-w",14
"10.1007/s00784-021-04272-1",2
"10.1007/s10048-020-00612-7",10
"10.1007/s10055-022-00733-4",1
"10.1007/s10067-019-04685-0",0
"10.1007/s10067-019-04686-z",11
"10.1007/s10067-019-04863-0",4
"10.1007/s10067-020-04938-3",5
"10.1007/s10067-020-04971-2",1
"10.1007/s10067-020-04973-0",1
"10.1007/s10067-020-05280-4",10
"10.1007/s10067-020-05376-x",237
"10.1007/s10067-020-05467-9",1
"10.1007/s10067-020-05498-2",6
"10.1007/s10067-021-05717-4",2
"10.1007/s10067-021-05794-5",9
"10.1007/s10067-021-05931-0",9
"10.1007/s10067-022-06059-5",1
"10.1007/s10072-019-04046-4",1
"10.1007/s10072-019-04088-8",0
"10.1007/s10072-019-04090-0",3
"10.1007/s10072-019-04092-y",1
"10.1007/s10072-019-04093-x",1
"10.1007/s10072-019-04116-7",0
"10.1007/s10072-019-04130-9",0
"10.1007/s10072-019-04134-5",0
"10.1007/s10072-019-04136-3",1
"10.1007/s10072-019-04137-2",5
"10.1007/s10072-019-04147-0",1
"10.1007/s10072-019-04189-4",1
"10.1007/s10072-019-04198-3",8
"10.1007/s10072-019-04205-7",1
"10.1007/s10072-019-04222-6",10
"10.1007/s10072-019-04230-6",1
"10.1007/s10072-019-04234-2",1
"10.1007/s10072-019-04237-z",1
"10.1007/s10072-020-04251-6",2
"10.1007/s10072-020-04263-2",1
"10.1007/s10072-020-04291-y",1
"10.1007/s10072-020-04301-z",1
"10.1007/s10072-020-04302-y",0
"10.1007/s10072-020-04310-y",10
"10.1007/s10072-020-04320-w",1
"10.1007/s10072-020-04339-z",1
"10.1007/s10072-020-04359-9",1
"10.1007/s10072-020-04360-2",10
"10.1007/s10072-020-04363-z",1
"10.1007/s10072-020-04367-9",2
"10.1007/s10072-020-04376-8",1
"10.1007/s10072-020-04379-5",1
"10.1007/s10072-020-04380-y",5
"10.1007/s10072-020-04381-x",10
"10.1007/s10072-020-04382-w",12
"10.1007/s10072-020-04391-9",37
"10.1007/s10072-020-04392-8",1
"10.1007/s10072-020-04393-7",1
"10.1007/s10072-020-04395-5",1
"10.1007/s10072-020-04413-6",18
"10.1007/s10072-020-04425-2",0
"10.1007/s10072-020-04431-4",3
"10.1007/s10072-020-04432-3",0
"10.1007/s10072-020-04434-1",7
"10.1007/s10072-020-04470-x",7
"10.1007/s10072-020-04514-2",15
"10.1007/s10072-020-04518-y",1
"10.1007/s10072-020-04519-x",12
"10.1007/s10072-020-04522-2",2
"10.1007/s10072-020-04570-8",4
"10.1007/s10072-020-04594-0",1
"10.1007/s10072-020-04620-1",2
"10.1007/s10072-020-04629-6",11
"10.1007/s10072-020-04648-3",1
"10.1007/s10072-020-04671-4",0
"10.1007/s10072-020-04680-3",1
"10.1007/s10072-020-04709-7",0
"10.1007/s10072-020-04713-x",0
"10.1007/s10072-020-04726-6",2
"10.1007/s10072-020-04727-5",1
"10.1007/s10072-020-04728-4",2
"10.1007/s10072-020-04729-3",0
"10.1007/s10072-020-04745-3",1
"10.1007/s10072-020-04764-0",4
"10.1007/s10072-020-04773-z",10
"10.1007/s10072-020-04802-x",1
"10.1007/s10072-020-04807-6",1
"10.1007/s10072-020-04828-1",0
"10.1007/s10072-020-04838-z",3
"10.1007/s10072-020-04840-5",8
"10.1007/s10072-020-04841-4",3
"10.1007/s10072-020-04842-3",1
"10.1007/s10072-020-04847-y",2
"10.1007/s10072-020-04873-w",1
"10.1007/s10072-020-04879-4",0
"10.1007/s10072-020-04892-7",2
"10.1007/s10072-020-04897-2",1
"10.1007/s10072-020-04905-5",7
"10.1007/s10072-020-04927-z",1
"10.1007/s10072-020-04928-y",3
"10.1007/s10072-020-04933-1",1
"10.1007/s10072-020-04950-0",1
"10.1007/s10072-020-04951-z",7
"10.1007/s10072-020-04953-x",7
"10.1007/s10072-020-04969-3",1
"10.1007/s10072-020-04975-5",2
"10.1007/s10072-020-04979-1",2
"10.1007/s10072-020-04984-4",1
"10.1007/s10072-020-05004-1",7
"10.1007/s10072-020-05027-8",1
"10.1007/s10072-021-05049-w",12
"10.1007/s10072-021-05052-1",22
"10.1007/s10072-021-05058-9",2
"10.1007/s10072-021-05064-x",0
"10.1007/s10072-021-05069-6",1
"10.1007/s10072-021-05076-7",8
"10.1007/s10072-021-05083-8",1
"10.1007/s10072-021-05086-5",7
"10.1007/s10072-021-05097-2",1
"10.1007/s10072-021-05116-2",1
"10.1007/s10072-021-05127-z",16
"10.1007/s10072-021-05137-x",1
"10.1007/s10072-021-05141-1",7
"10.1007/s10072-021-05145-x",3
"10.1007/s10072-021-05165-7",3
"10.1007/s10072-021-05168-4",7
"10.1007/s10072-021-05170-w",1
"10.1007/s10072-021-05182-6",1
"10.1007/s10072-021-05194-2",12
"10.1007/s10072-021-05203-4",7
"10.1007/s10072-021-05212-3",11
"10.1007/s10072-021-05216-z",7
"10.1007/s10072-021-05217-y",8
"10.1007/s10072-021-05253-8",1
"10.1007/s10072-021-05270-7",7
"10.1007/s10072-021-05280-5",8
"10.1007/s10072-021-05294-z",2
"10.1007/s10072-021-05309-9",1
"10.1007/s10072-021-05312-0",1
"10.1007/s10072-021-05356-2",4
"10.1007/s10072-021-05357-1",1
"10.1007/s10072-021-05364-2",1
"10.1007/s10072-021-05371-3",7
"10.1007/s10072-021-05373-1",5
"10.1007/s10072-021-05379-9",10
"10.1007/s10072-021-05383-z",10
"10.1007/s10072-021-05385-x",1
"10.1007/s10072-021-05389-7",9
"10.1007/s10072-021-05397-7",23
"10.1007/s10072-021-05398-6",1
"10.1007/s10072-021-05409-6",12
"10.1007/s10072-021-05442-5",1
"10.1007/s10072-021-05487-6",15
"10.1007/s10072-021-05490-x",15
"10.1007/s10072-021-05495-6",2
"10.1007/s10072-021-05498-3",14
"10.1007/s10072-021-05508-4",10
"10.1007/s10072-021-05519-1",7
"10.1007/s10072-021-05520-8",1
"10.1007/s10072-021-05546-y",0
"10.1007/s10072-021-05553-z",0
"10.1007/s10072-021-05567-7",3
"10.1007/s10072-021-05596-2",7
"10.1007/s10072-021-05597-1",9
"10.1007/s10072-021-05605-4",1
"10.1007/s10072-021-05608-1",5
"10.1007/s10072-021-05612-5",9
"10.1007/s10072-021-05623-2",2
"10.1007/s10072-021-05682-5",1
"10.1007/s10072-021-05686-1",5
"10.1007/s10072-021-05689-y",2
"10.1007/s10072-021-05702-4",7
"10.1007/s10072-021-05707-z",1
"10.1007/s10072-021-05710-4",1
"10.1007/s10072-021-05718-w",1
"10.1007/s10072-021-05737-7",2
"10.1007/s10072-021-05750-w",7
"10.1007/s10072-021-05756-4",8
"10.1007/s10072-021-05759-1",7
"10.1007/s10072-021-05767-1",1
"10.1007/s10072-021-05775-1",7
"10.1007/s10072-021-05781-3",1
"10.1007/s10072-021-05797-9",7
"10.1007/s10072-021-05802-1",7
"10.1007/s10072-021-05803-0",1
"10.1007/s10072-021-05812-z",1
"10.1007/s10072-021-05814-x",1
"10.1007/s10072-021-05835-6",10
"10.1007/s10072-021-05846-3",1
"10.1007/s10072-021-05852-5",1
"10.1007/s10072-021-05854-3",1
"10.1007/s10072-021-05855-2",1
"10.1007/s10072-022-05868-5",1
"10.1007/s10072-022-05871-w",2
"10.1007/s10072-022-05901-7",1
"10.1007/s10072-022-05905-3",1
"10.1007/s10072-022-05908-0",2
"10.1007/s10072-022-05909-z",1
"10.1007/s10072-022-05917-z",1
"10.1007/s10072-022-05940-0",5
"10.1007/s10072-022-05945-9",3
"10.1007/s10072-022-05961-9",1
"10.1007/s10072-022-05966-4",6
"10.1007/s10072-022-05984-2",1
"10.1007/s10072-022-05988-y",1
"10.1007/s10072-022-05991-3",7
"10.1007/s10072-022-06022-x",2
"10.1007/s10072-022-06029-4",4
"10.1007/s10072-022-06051-6",7
"10.1007/s10072-022-06080-1",1
"10.1007/s10072-022-06094-9",1
"10.1007/s10072-022-06099-4",1
"10.1007/s10072-022-06103-x",1
"10.1007/s10072-022-06124-6",2
"10.1007/s10072-022-06126-4",3
"10.1007/s10072-022-06137-1",1
"10.1007/s10072-022-06142-4",1
"10.1007/s10072-022-06145-1",1
"10.1007/s10072-022-06167-9",7
"10.1007/s10072-022-06169-7",1
"10.1007/s10072-022-06196-4",1
"10.1007/s10072-022-06197-3",7
"10.1007/s10072-022-06211-8",10
"10.1007/s10072-022-06217-2",1
"10.1007/s10072-022-06239-w",1
"10.1007/s10072-022-06256-9",3
